WHL22.373921	WHL22.373921	Gene Expression
WHL22.373922	WHL22.373922	Gene Expression
WHL22.373941	WHL22.373941	Gene Expression
WHL22.373971	WHL22.373971	Gene Expression
WHL22.374004	WHL22.374004	Gene Expression
WHL22.374072	WHL22.374072	Gene Expression
WHL22.374102	WHL22.374102	Gene Expression
WHL22.374109	WHL22.374109	Gene Expression
WHL22.374280	WHL22.374280	Gene Expression
WHL22.374389	WHL22.374389	Gene Expression
WHL22.374394	WHL22.374394	Gene Expression
WHL22.374404	WHL22.374404	Gene Expression
WHL22.374413	WHL22.374413	Gene Expression
WHL22.374515	WHL22.374515	Gene Expression
WHL22.374434	WHL22.374434	Gene Expression
WHL22.374495	WHL22.374495	Gene Expression
WHL22.374498	WHL22.374498	Gene Expression
WHL22.375829	WHL22.375829	Gene Expression
WHL22.374536	WHL22.374536	Gene Expression
WHL22.374539	WHL22.374539	Gene Expression
WHL22.374560	WHL22.374560	Gene Expression
WHL22.374615	WHL22.374615	Gene Expression
WHL22.374764	WHL22.374764	Gene Expression
WHL22.374765	WHL22.374765	Gene Expression
WHL22.374755	WHL22.374755	Gene Expression
WHL22.374781	WHL22.374781	Gene Expression
WHL22.374783	WHL22.374783	Gene Expression
WHL22.374787	WHL22.374787	Gene Expression
WHL22.375883	WHL22.375883	Gene Expression
WHL22.375916	WHL22.375916	Gene Expression
WHL22.375922	WHL22.375922	Gene Expression
WHL22.376053	WHL22.376053	Gene Expression
WHL22.376068	WHL22.376068	Gene Expression
WHL22.376077	WHL22.376077	Gene Expression
WHL22.376114	WHL22.376114	Gene Expression
WHL22.376113	WHL22.376113	Gene Expression
WHL22.376129	WHL22.376129	Gene Expression
WHL22.376144	WHL22.376144	Gene Expression
WHL22.374790	WHL22.374790	Gene Expression
WHL22.374795	WHL22.374795	Gene Expression
WHL22.374833	WHL22.374833	Gene Expression
WHL22.374839	WHL22.374839	Gene Expression
WHL22.374842	WHL22.374842	Gene Expression
WHL22.374851	WHL22.374851	Gene Expression
WHL22.374860	WHL22.374860	Gene Expression
WHL22.374923	WHL22.374923	Gene Expression
WHL22.374984	WHL22.374984	Gene Expression
WHL22.375004	WHL22.375004	Gene Expression
WHL22.375007	WHL22.375007	Gene Expression
WHL22.375082	WHL22.375082	Gene Expression
WHL22.375110	WHL22.375110	Gene Expression
WHL22.375130	WHL22.375130	Gene Expression
WHL22.375136	WHL22.375136	Gene Expression
WHL22.375152	WHL22.375152	Gene Expression
WHL22.375158	WHL22.375158	Gene Expression
WHL22.375245	WHL22.375245	Gene Expression
WHL22.375273	WHL22.375273	Gene Expression
WHL22.375309	WHL22.375309	Gene Expression
WHL22.375327	WHL22.375327	Gene Expression
WHL22.375370	WHL22.375370	Gene Expression
WHL22.375373	WHL22.375373	Gene Expression
WHL22.375688	WHL22.375688	Gene Expression
WHL22.375725	WHL22.375725	Gene Expression
WHL22.375734	WHL22.375734	Gene Expression
WHL22.375740	WHL22.375740	Gene Expression
WHL22.375742	WHL22.375742	Gene Expression
WHL22.375752	WHL22.375752	Gene Expression
WHL22.381780	WHL22.381780	Gene Expression
WHL22.382311	WHL22.382311	Gene Expression
WHL22.382318	WHL22.382318	Gene Expression
WHL22.382321	WHL22.382321	Gene Expression
WHL22.382327	WHL22.382327	Gene Expression
WHL22.382372	WHL22.382372	Gene Expression
WHL22.382396	WHL22.382396	Gene Expression
WHL22.382414	WHL22.382414	Gene Expression
WHL22.382438	WHL22.382438	Gene Expression
WHL22.382468	WHL22.382468	Gene Expression
WHL22.376007	WHL22.376007	Gene Expression
WHL22.376010	WHL22.376010	Gene Expression
WHL22.376027	WHL22.376027	Gene Expression
WHL22.376080	WHL22.376080	Gene Expression
WHL22.376034	WHL22.376034	Gene Expression
WHL22.376040	WHL22.376040	Gene Expression
WHL22.376050	WHL22.376050	Gene Expression
WHL22.376193	WHL22.376193	Gene Expression
WHL22.376231	WHL22.376231	Gene Expression
WHL22.376978	WHL22.376978	Gene Expression
WHL22.376990	WHL22.376990	Gene Expression
WHL22.377005	WHL22.377005	Gene Expression
WHL22.376234	WHL22.376234	Gene Expression
WHL22.376236	WHL22.376236	Gene Expression
WHL22.376295	WHL22.376295	Gene Expression
WHL22.376325	WHL22.376325	Gene Expression
WHL22.376431	WHL22.376431	Gene Expression
WHL22.376505	WHL22.376505	Gene Expression
WHL22.376963	WHL22.376963	Gene Expression
WHL22.376761	WHL22.376761	Gene Expression
WHL22.376765	WHL22.376765	Gene Expression
WHL22.376768	WHL22.376768	Gene Expression
WHL22.376781	WHL22.376781	Gene Expression
WHL22.376831	WHL22.376831	Gene Expression
WHL22.376898	WHL22.376898	Gene Expression
WHL22.376897	WHL22.376897	Gene Expression
WHL22.376941	WHL22.376941	Gene Expression
WHL22.377473	WHL22.377473	Gene Expression
WHL22.377474	WHL22.377474	Gene Expression
WHL22.377499	WHL22.377499	Gene Expression
WHL22.377502	WHL22.377502	Gene Expression
WHL22.377517	WHL22.377517	Gene Expression
WHL22.377047	WHL22.377047	Gene Expression
WHL22.377067	WHL22.377067	Gene Expression
WHL22.377071	WHL22.377071	Gene Expression
WHL22.377076	WHL22.377076	Gene Expression
WHL22.377151	WHL22.377151	Gene Expression
WHL22.377158	WHL22.377158	Gene Expression
WHL22.377101	WHL22.377101	Gene Expression
WHL22.377104	WHL22.377104	Gene Expression
WHL22.377133	WHL22.377133	Gene Expression
WHL22.377142	WHL22.377142	Gene Expression
WHL22.377145	WHL22.377145	Gene Expression
WHL22.377192	WHL22.377192	Gene Expression
WHL22.377207	WHL22.377207	Gene Expression
WHL22.377265	WHL22.377265	Gene Expression
WHL22.377243	WHL22.377243	Gene Expression
WHL22.377353	WHL22.377353	Gene Expression
WHL22.377409	WHL22.377409	Gene Expression
WHL22.377271	WHL22.377271	Gene Expression
WHL22.377282	WHL22.377282	Gene Expression
WHL22.377312	WHL22.377312	Gene Expression
WHL22.377315	WHL22.377315	Gene Expression
WHL22.377327	WHL22.377327	Gene Expression
WHL22.377339	WHL22.377339	Gene Expression
WHL22.377347	WHL22.377347	Gene Expression
WHL22.377362	WHL22.377362	Gene Expression
WHL22.377391	WHL22.377391	Gene Expression
WHL22.377662	WHL22.377662	Gene Expression
WHL22.377446	WHL22.377446	Gene Expression
WHL22.377465	WHL22.377465	Gene Expression
WHL22.378691	WHL22.378691	Gene Expression
WHL22.378950	WHL22.378950	Gene Expression
WHL22.379088	WHL22.379088	Gene Expression
WHL22.377810	WHL22.377810	Gene Expression
WHL22.377721	WHL22.377721	Gene Expression
WHL22.377743	WHL22.377743	Gene Expression
WHL22.377791	WHL22.377791	Gene Expression
WHL22.377858	WHL22.377858	Gene Expression
WHL22.379096	WHL22.379096	Gene Expression
WHL22.379199	WHL22.379199	Gene Expression
WHL22.379214	WHL22.379214	Gene Expression
WHL22.379250	WHL22.379250	Gene Expression
WHL22.377869	WHL22.377869	Gene Expression
WHL22.377870	WHL22.377870	Gene Expression
WHL22.377873	WHL22.377873	Gene Expression
WHL22.378015	WHL22.378015	Gene Expression
WHL22.378019	WHL22.378019	Gene Expression
WHL22.378030	WHL22.378030	Gene Expression
WHL22.378211	WHL22.378211	Gene Expression
WHL22.378246	WHL22.378246	Gene Expression
WHL22.378469	WHL22.378469	Gene Expression
WHL22.378472	WHL22.378472	Gene Expression
WHL22.378478	WHL22.378478	Gene Expression
WHL22.378499	WHL22.378499	Gene Expression
WHL22.378601	WHL22.378601	Gene Expression
WHL22.378621	WHL22.378621	Gene Expression
WHL22.378657	WHL22.378657	Gene Expression
WHL22.378694	WHL22.378694	Gene Expression
WHL22.378794	WHL22.378794	Gene Expression
WHL22.378803	WHL22.378803	Gene Expression
WHL22.379536	WHL22.379536	Gene Expression
WHL22.378881	WHL22.378881	Gene Expression
WHL22.378884	WHL22.378884	Gene Expression
WHL22.379090	WHL22.379090	Gene Expression
WHL22.381180	WHL22.381180	Gene Expression
WHL22.379747	WHL22.379747	Gene Expression
WHL22.379315	WHL22.379315	Gene Expression
WHL22.379321	WHL22.379321	Gene Expression
WHL22.379325	WHL22.379325	Gene Expression
WHL22.379328	WHL22.379328	Gene Expression
WHL22.379334	WHL22.379334	Gene Expression
WHL22.379532	WHL22.379532	Gene Expression
WHL22.379730	WHL22.379730	Gene Expression
WHL22.379745	WHL22.379745	Gene Expression
WHL22.379851	WHL22.379851	Gene Expression
WHL22.379742	WHL22.379742	Gene Expression
WHL22.381478	WHL22.381478	Gene Expression
WHL22.379839	WHL22.379839	Gene Expression
WHL22.380203	WHL22.380203	Gene Expression
WHL22.380187	WHL22.380187	Gene Expression
WHL22.380215	WHL22.380215	Gene Expression
WHL22.380224	WHL22.380224	Gene Expression
WHL22.380228	WHL22.380228	Gene Expression
WHL22.380237	WHL22.380237	Gene Expression
WHL22.380249	WHL22.380249	Gene Expression
WHL22.380252	WHL22.380252	Gene Expression
WHL22.380351	WHL22.380351	Gene Expression
WHL22.380370	WHL22.380370	Gene Expression
WHL22.380372	WHL22.380372	Gene Expression
WHL22.380418	WHL22.380418	Gene Expression
WHL22.380305	WHL22.380305	Gene Expression
WHL22.380314	WHL22.380314	Gene Expression
WHL22.380382	WHL22.380382	Gene Expression
WHL22.380387	WHL22.380387	Gene Expression
WHL22.380391	WHL22.380391	Gene Expression
WHL22.380402	WHL22.380402	Gene Expression
WHL22.381253	WHL22.381253	Gene Expression
WHL22.381275	WHL22.381275	Gene Expression
WHL22.381254	WHL22.381254	Gene Expression
WHL22.380646	WHL22.380646	Gene Expression
WHL22.380652	WHL22.380652	Gene Expression
WHL22.380655	WHL22.380655	Gene Expression
WHL22.380698	WHL22.380698	Gene Expression
WHL22.380789	WHL22.380789	Gene Expression
WHL22.380824	WHL22.380824	Gene Expression
WHL22.380851	WHL22.380851	Gene Expression
WHL22.380855	WHL22.380855	Gene Expression
WHL22.380858	WHL22.380858	Gene Expression
WHL22.380861	WHL22.380861	Gene Expression
WHL22.380864	WHL22.380864	Gene Expression
WHL22.381060	WHL22.381060	Gene Expression
WHL22.380990	WHL22.380990	Gene Expression
WHL22.381228	WHL22.381228	Gene Expression
WHL22.381236	WHL22.381236	Gene Expression
WHL22.381242	WHL22.381242	Gene Expression
WHL22.381192	WHL22.381192	Gene Expression
WHL22.381207	WHL22.381207	Gene Expression
WHL22.381210	WHL22.381210	Gene Expression
WHL22.381523	WHL22.381523	Gene Expression
WHL22.381782	WHL22.381782	Gene Expression
WHL22.381558	WHL22.381558	Gene Expression
WHL22.381311	WHL22.381311	Gene Expression
WHL22.381314	WHL22.381314	Gene Expression
WHL22.381317	WHL22.381317	Gene Expression
WHL22.381321	WHL22.381321	Gene Expression
WHL22.381428	WHL22.381428	Gene Expression
WHL22.381929	WHL22.381929	Gene Expression
WHL22.381958	WHL22.381958	Gene Expression
WHL22.381988	WHL22.381988	Gene Expression
WHL22.381991	WHL22.381991	Gene Expression
WHL22.381484	WHL22.381484	Gene Expression
WHL22.381592	WHL22.381592	Gene Expression
WHL22.381649	WHL22.381649	Gene Expression
WHL22.381788	WHL22.381788	Gene Expression
WHL22.381690	WHL22.381690	Gene Expression
WHL22.381768	WHL22.381768	Gene Expression
WHL22.381771	WHL22.381771	Gene Expression
WHL22.383495	WHL22.383495	Gene Expression
WHL22.381821	WHL22.381821	Gene Expression
WHL22.382082	WHL22.382082	Gene Expression
WHL22.381831	WHL22.381831	Gene Expression
WHL22.381852	WHL22.381852	Gene Expression
WHL22.381859	WHL22.381859	Gene Expression
WHL22.381863	WHL22.381863	Gene Expression
WHL22.381869	WHL22.381869	Gene Expression
WHL22.381931	WHL22.381931	Gene Expression
WHL22.382042	WHL22.382042	Gene Expression
WHL22.382111	WHL22.382111	Gene Expression
WHL22.382137	WHL22.382137	Gene Expression
WHL22.382140	WHL22.382140	Gene Expression
WHL22.382155	WHL22.382155	Gene Expression
WHL22.383236	WHL22.383236	Gene Expression
WHL22.384461	WHL22.384461	Gene Expression
WHL22.384500	WHL22.384500	Gene Expression
WHL22.385005	WHL22.385005	Gene Expression
WHL22.382193	WHL22.382193	Gene Expression
WHL22.382235	WHL22.382235	Gene Expression
WHL22.382244	WHL22.382244	Gene Expression
WHL22.382254	WHL22.382254	Gene Expression
WHL22.382284	WHL22.382284	Gene Expression
WHL22.382298	WHL22.382298	Gene Expression
WHL22.382314	WHL22.382314	Gene Expression
WHL22.382416	WHL22.382416	Gene Expression
WHL22.382587	WHL22.382587	Gene Expression
WHL22.382794	WHL22.382794	Gene Expression
WHL22.382909	WHL22.382909	Gene Expression
WHL22.382992	WHL22.382992	Gene Expression
WHL22.383164	WHL22.383164	Gene Expression
WHL22.383179	WHL22.383179	Gene Expression
WHL22.383170	WHL22.383170	Gene Expression
WHL22.383188	WHL22.383188	Gene Expression
WHL22.383216	WHL22.383216	Gene Expression
WHL22.383227	WHL22.383227	Gene Expression
WHL22.386245	WHL22.386245	Gene Expression
WHL22.383378	WHL22.383378	Gene Expression
WHL22.383393	WHL22.383393	Gene Expression
WHL22.383507	WHL22.383507	Gene Expression
WHL22.383493	WHL22.383493	Gene Expression
WHL22.383682	WHL22.383682	Gene Expression
WHL22.383522	WHL22.383522	Gene Expression
WHL22.384880	WHL22.384880	Gene Expression
WHL22.386364	WHL22.386364	Gene Expression
WHL22.386379	WHL22.386379	Gene Expression
WHL22.383544	WHL22.383544	Gene Expression
WHL22.383628	WHL22.383628	Gene Expression
WHL22.383631	WHL22.383631	Gene Expression
WHL22.385220	WHL22.385220	Gene Expression
WHL22.385221	WHL22.385221	Gene Expression
WHL22.385949	WHL22.385949	Gene Expression
WHL22.386521	WHL22.386521	Gene Expression
WHL22.383685	WHL22.383685	Gene Expression
WHL22.383689	WHL22.383689	Gene Expression
WHL22.383700	WHL22.383700	Gene Expression
WHL22.383715	WHL22.383715	Gene Expression
WHL22.383884	WHL22.383884	Gene Expression
WHL22.383897	WHL22.383897	Gene Expression
WHL22.383911	WHL22.383911	Gene Expression
WHL22.383989	WHL22.383989	Gene Expression
WHL22.384058	WHL22.384058	Gene Expression
WHL22.384061	WHL22.384061	Gene Expression
WHL22.384077	WHL22.384077	Gene Expression
WHL22.384079	WHL22.384079	Gene Expression
WHL22.384161	WHL22.384161	Gene Expression
WHL22.384163	WHL22.384163	Gene Expression
WHL22.384172	WHL22.384172	Gene Expression
WHL22.384467	WHL22.384467	Gene Expression
WHL22.384598	WHL22.384598	Gene Expression
WHL22.384488	WHL22.384488	Gene Expression
WHL22.384492	WHL22.384492	Gene Expression
WHL22.384515	WHL22.384515	Gene Expression
WHL22.384531	WHL22.384531	Gene Expression
WHL22.384609	WHL22.384609	Gene Expression
WHL22.384643	WHL22.384643	Gene Expression
WHL22.384646	WHL22.384646	Gene Expression
WHL22.384649	WHL22.384649	Gene Expression
WHL22.384804	WHL22.384804	Gene Expression
WHL22.384664	WHL22.384664	Gene Expression
WHL22.384670	WHL22.384670	Gene Expression
WHL22.384775	WHL22.384775	Gene Expression
WHL22.384787	WHL22.384787	Gene Expression
WHL22.384850	WHL22.384850	Gene Expression
WHL22.385039	WHL22.385039	Gene Expression
WHL22.384892	WHL22.384892	Gene Expression
WHL22.384931	WHL22.384931	Gene Expression
WHL22.384969	WHL22.384969	Gene Expression
WHL22.384991	WHL22.384991	Gene Expression
WHL22.385137	WHL22.385137	Gene Expression
WHL22.385179	WHL22.385179	Gene Expression
WHL22.385611	WHL22.385611	Gene Expression
WHL22.385247	WHL22.385247	Gene Expression
WHL22.385074	WHL22.385074	Gene Expression
WHL22.385110	WHL22.385110	Gene Expression
WHL22.385184	WHL22.385184	Gene Expression
WHL22.385687	WHL22.385687	Gene Expression
WHL22.385696	WHL22.385696	Gene Expression
WHL22.385702	WHL22.385702	Gene Expression
WHL22.385711	WHL22.385711	Gene Expression
WHL22.385717	WHL22.385717	Gene Expression
WHL22.385721	WHL22.385721	Gene Expression
WHL22.385724	WHL22.385724	Gene Expression
WHL22.385780	WHL22.385780	Gene Expression
WHL22.385485	WHL22.385485	Gene Expression
WHL22.385492	WHL22.385492	Gene Expression
WHL22.385560	WHL22.385560	Gene Expression
WHL22.385653	WHL22.385653	Gene Expression
WHL22.385626	WHL22.385626	Gene Expression
WHL22.386389	WHL22.386389	Gene Expression
WHL22.385751	WHL22.385751	Gene Expression
WHL22.385769	WHL22.385769	Gene Expression
WHL22.385775	WHL22.385775	Gene Expression
WHL22.385964	WHL22.385964	Gene Expression
WHL22.386061	WHL22.386061	Gene Expression
WHL22.385970	WHL22.385970	Gene Expression
WHL22.388350	WHL22.388350	Gene Expression
WHL22.388725	WHL22.388725	Gene Expression
WHL22.388822	WHL22.388822	Gene Expression
WHL22.386159	WHL22.386159	Gene Expression
WHL22.386162	WHL22.386162	Gene Expression
WHL22.386187	WHL22.386187	Gene Expression
WHL22.387632	WHL22.387632	Gene Expression
WHL22.386305	WHL22.386305	Gene Expression
WHL22.386340	WHL22.386340	Gene Expression
WHL22.386349	WHL22.386349	Gene Expression
WHL22.386352	WHL22.386352	Gene Expression
WHL22.386517	WHL22.386517	Gene Expression
WHL22.386515	WHL22.386515	Gene Expression
WHL22.386496	WHL22.386496	Gene Expression
WHL22.386647	WHL22.386647	Gene Expression
WHL22.388135	WHL22.388135	Gene Expression
WHL22.388463	WHL22.388463	Gene Expression
WHL22.388484	WHL22.388484	Gene Expression
WHL22.389256	WHL22.389256	Gene Expression
WHL22.389268	WHL22.389268	Gene Expression
WHL22.389442	WHL22.389442	Gene Expression
WHL22.389451	WHL22.389451	Gene Expression
WHL22.389472	WHL22.389472	Gene Expression
WHL22.386767	WHL22.386767	Gene Expression
WHL22.386773	WHL22.386773	Gene Expression
WHL22.386785	WHL22.386785	Gene Expression
WHL22.386999	WHL22.386999	Gene Expression
WHL22.387026	WHL22.387026	Gene Expression
WHL22.387034	WHL22.387034	Gene Expression
WHL22.387169	WHL22.387169	Gene Expression
WHL22.387181	WHL22.387181	Gene Expression
WHL22.387227	WHL22.387227	Gene Expression
WHL22.387287	WHL22.387287	Gene Expression
WHL22.387312	WHL22.387312	Gene Expression
WHL22.387321	WHL22.387321	Gene Expression
WHL22.387474	WHL22.387474	Gene Expression
WHL22.387477	WHL22.387477	Gene Expression
WHL22.387594	WHL22.387594	Gene Expression
WHL22.387608	WHL22.387608	Gene Expression
WHL22.387614	WHL22.387614	Gene Expression
WHL22.387627	WHL22.387627	Gene Expression
WHL22.387684	WHL22.387684	Gene Expression
WHL22.387668	WHL22.387668	Gene Expression
WHL22.389060	WHL22.389060	Gene Expression
WHL22.387738	WHL22.387738	Gene Expression
WHL22.387750	WHL22.387750	Gene Expression
WHL22.387771	WHL22.387771	Gene Expression
WHL22.387831	WHL22.387831	Gene Expression
WHL22.387841	WHL22.387841	Gene Expression
WHL22.387855	WHL22.387855	Gene Expression
WHL22.387856	WHL22.387856	Gene Expression
WHL22.387865	WHL22.387865	Gene Expression
WHL22.387875	WHL22.387875	Gene Expression
WHL22.388021	WHL22.388021	Gene Expression
WHL22.388027	WHL22.388027	Gene Expression
WHL22.388052	WHL22.388052	Gene Expression
WHL22.388061	WHL22.388061	Gene Expression
WHL22.388067	WHL22.388067	Gene Expression
WHL22.388168	WHL22.388168	Gene Expression
WHL22.388269	WHL22.388269	Gene Expression
WHL22.388354	WHL22.388354	Gene Expression
WHL22.388411	WHL22.388411	Gene Expression
WHL22.388423	WHL22.388423	Gene Expression
WHL22.388441	WHL22.388441	Gene Expression
WHL22.388448	WHL22.388448	Gene Expression
WHL22.388450	WHL22.388450	Gene Expression
WHL22.388457	WHL22.388457	Gene Expression
WHL22.388486	WHL22.388486	Gene Expression
WHL22.389152	WHL22.389152	Gene Expression
WHL22.389215	WHL22.389215	Gene Expression
WHL22.389221	WHL22.389221	Gene Expression
WHL22.388723	WHL22.388723	Gene Expression
WHL22.388867	WHL22.388867	Gene Expression
WHL22.388846	WHL22.388846	Gene Expression
WHL22.388851	WHL22.388851	Gene Expression
WHL22.388860	WHL22.388860	Gene Expression
WHL22.388958	WHL22.388958	Gene Expression
WHL22.389278	WHL22.389278	Gene Expression
WHL22.388955	WHL22.388955	Gene Expression
WHL22.389039	WHL22.389039	Gene Expression
WHL22.388967	WHL22.388967	Gene Expression
WHL22.388975	WHL22.388975	Gene Expression
WHL22.388979	WHL22.388979	Gene Expression
WHL22.389002	WHL22.389002	Gene Expression
WHL22.389017	WHL22.389017	Gene Expression
WHL22.389101	WHL22.389101	Gene Expression
WHL22.389102	WHL22.389102	Gene Expression
WHL22.389049	WHL22.389049	Gene Expression
WHL22.389057	WHL22.389057	Gene Expression
WHL22.389481	WHL22.389481	Gene Expression
WHL22.389153	WHL22.389153	Gene Expression
WHL22.389159	WHL22.389159	Gene Expression
WHL22.389165	WHL22.389165	Gene Expression
WHL22.389562	WHL22.389562	Gene Expression
WHL22.389378	WHL22.389378	Gene Expression
WHL22.393414	WHL22.393414	Gene Expression
WHL22.393807	WHL22.393807	Gene Expression
WHL22.393855	WHL22.393855	Gene Expression
WHL22.393865	WHL22.393865	Gene Expression
WHL22.393969	WHL22.393969	Gene Expression
WHL22.394002	WHL22.394002	Gene Expression
WHL22.394044	WHL22.394044	Gene Expression
WHL22.394084	WHL22.394084	Gene Expression
WHL22.394137	WHL22.394137	Gene Expression
WHL22.389477	WHL22.389477	Gene Expression
WHL22.389393	WHL22.389393	Gene Expression
WHL22.389399	WHL22.389399	Gene Expression
WHL22.398255	WHL22.398255	Gene Expression
WHL22.398258	WHL22.398258	Gene Expression
WHL22.398294	WHL22.398294	Gene Expression
WHL22.398339	WHL22.398339	Gene Expression
WHL22.398357	WHL22.398357	Gene Expression
WHL22.398372	WHL22.398372	Gene Expression
WHL22.389596	WHL22.389596	Gene Expression
WHL22.389634	WHL22.389634	Gene Expression
WHL22.389670	WHL22.389670	Gene Expression
WHL22.389631	WHL22.389631	Gene Expression
WHL22.391580	WHL22.391580	Gene Expression
WHL22.389749	WHL22.389749	Gene Expression
WHL22.389641	WHL22.389641	Gene Expression
WHL22.389655	WHL22.389655	Gene Expression
WHL22.389673	WHL22.389673	Gene Expression
WHL22.389884	WHL22.389884	Gene Expression
WHL22.389888	WHL22.389888	Gene Expression
WHL22.391464	WHL22.391464	Gene Expression
WHL22.391463	WHL22.391463	Gene Expression
WHL22.389872	WHL22.389872	Gene Expression
WHL22.389896	WHL22.389896	Gene Expression
WHL22.389897	WHL22.389897	Gene Expression
WHL22.389752	WHL22.389752	Gene Expression
WHL22.389765	WHL22.389765	Gene Expression
WHL22.389768	WHL22.389768	Gene Expression
WHL22.389771	WHL22.389771	Gene Expression
WHL22.389774	WHL22.389774	Gene Expression
WHL22.389777	WHL22.389777	Gene Expression
WHL22.389779	WHL22.389779	Gene Expression
WHL22.389789	WHL22.389789	Gene Expression
WHL22.389810	WHL22.389810	Gene Expression
WHL22.389831	WHL22.389831	Gene Expression
WHL22.389851	WHL22.389851	Gene Expression
WHL22.391474	WHL22.391474	Gene Expression
WHL22.391233	WHL22.391233	Gene Expression
WHL22.391236	WHL22.391236	Gene Expression
WHL22.391431	WHL22.391431	Gene Expression
WHL22.391451	WHL22.391451	Gene Expression
WHL22.391549	WHL22.391549	Gene Expression
WHL22.391548	WHL22.391548	Gene Expression
WHL22.392546	WHL22.392546	Gene Expression
WHL22.392579	WHL22.392579	Gene Expression
WHL22.393052	WHL22.393052	Gene Expression
WHL22.391565	WHL22.391565	Gene Expression
WHL22.391869	WHL22.391869	Gene Expression
WHL22.391761	WHL22.391761	Gene Expression
WHL22.391996	WHL22.391996	Gene Expression
WHL22.392045	WHL22.392045	Gene Expression
WHL22.391785	WHL22.391785	Gene Expression
WHL22.391851	WHL22.391851	Gene Expression
WHL22.391857	WHL22.391857	Gene Expression
WHL22.391924	WHL22.391924	Gene Expression
WHL22.391930	WHL22.391930	Gene Expression
WHL22.391946	WHL22.391946	Gene Expression
WHL22.392162	WHL22.392162	Gene Expression
WHL22.392169	WHL22.392169	Gene Expression
WHL22.392189	WHL22.392189	Gene Expression
WHL22.392703	WHL22.392703	Gene Expression
WHL22.392123	WHL22.392123	Gene Expression
WHL22.392405	WHL22.392405	Gene Expression
WHL22.392210	WHL22.392210	Gene Expression
WHL22.393089	WHL22.393089	Gene Expression
WHL22.392553	WHL22.392553	Gene Expression
WHL22.392583	WHL22.392583	Gene Expression
WHL22.393045	WHL22.393045	Gene Expression
WHL22.393085	WHL22.393085	Gene Expression
WHL22.393104	WHL22.393104	Gene Expression
WHL22.393109	WHL22.393109	Gene Expression
WHL22.393121	WHL22.393121	Gene Expression
WHL22.393127	WHL22.393127	Gene Expression
WHL22.400395	WHL22.400395	Gene Expression
WHL22.400461	WHL22.400461	Gene Expression
WHL22.400529	WHL22.400529	Gene Expression
WHL22.400535	WHL22.400535	Gene Expression
WHL22.400557	WHL22.400557	Gene Expression
WHL22.400592	WHL22.400592	Gene Expression
WHL22.400604	WHL22.400604	Gene Expression
WHL22.393311	WHL22.393311	Gene Expression
WHL22.393371	WHL22.393371	Gene Expression
WHL22.393372	WHL22.393372	Gene Expression
WHL22.393394	WHL22.393394	Gene Expression
WHL22.393101	WHL22.393101	Gene Expression
WHL22.397486	WHL22.397486	Gene Expression
WHL22.397488	WHL22.397488	Gene Expression
WHL22.397491	WHL22.397491	Gene Expression
WHL22.397662	WHL22.397662	Gene Expression
WHL22.397681	WHL22.397681	Gene Expression
WHL22.397684	WHL22.397684	Gene Expression
WHL22.397686	WHL22.397686	Gene Expression
WHL22.397690	WHL22.397690	Gene Expression
WHL22.393136	WHL22.393136	Gene Expression
WHL22.393140	WHL22.393140	Gene Expression
WHL22.393158	WHL22.393158	Gene Expression
WHL22.393169	WHL22.393169	Gene Expression
WHL22.393172	WHL22.393172	Gene Expression
WHL22.393320	WHL22.393320	Gene Expression
WHL22.393366	WHL22.393366	Gene Expression
WHL22.393369	WHL22.393369	Gene Expression
WHL22.393377	WHL22.393377	Gene Expression
WHL22.393386	WHL22.393386	Gene Expression
WHL22.393586	WHL22.393586	Gene Expression
WHL22.393653	WHL22.393653	Gene Expression
WHL22.393658	WHL22.393658	Gene Expression
WHL22.393670	WHL22.393670	Gene Expression
WHL22.393691	WHL22.393691	Gene Expression
WHL22.393851	WHL22.393851	Gene Expression
WHL22.395738	WHL22.395738	Gene Expression
WHL22.395737	WHL22.395737	Gene Expression
WHL22.395744	WHL22.395744	Gene Expression
WHL22.394219	WHL22.394219	Gene Expression
WHL22.394586	WHL22.394586	Gene Expression
WHL22.394234	WHL22.394234	Gene Expression
WHL22.394247	WHL22.394247	Gene Expression
WHL22.394267	WHL22.394267	Gene Expression
WHL22.394271	WHL22.394271	Gene Expression
WHL22.394277	WHL22.394277	Gene Expression
WHL22.394315	WHL22.394315	Gene Expression
WHL22.394405	WHL22.394405	Gene Expression
WHL22.394448	WHL22.394448	Gene Expression
WHL22.394474	WHL22.394474	Gene Expression
WHL22.394524	WHL22.394524	Gene Expression
WHL22.394532	WHL22.394532	Gene Expression
WHL22.394580	WHL22.394580	Gene Expression
WHL22.395073	WHL22.395073	Gene Expression
WHL22.395970	WHL22.395970	Gene Expression
WHL22.396974	WHL22.396974	Gene Expression
WHL22.395150	WHL22.395150	Gene Expression
WHL22.395166	WHL22.395166	Gene Expression
WHL22.395312	WHL22.395312	Gene Expression
WHL22.395345	WHL22.395345	Gene Expression
WHL22.395548	WHL22.395548	Gene Expression
WHL22.395734	WHL22.395734	Gene Expression
WHL22.395777	WHL22.395777	Gene Expression
WHL22.397007	WHL22.397007	Gene Expression
WHL22.397011	WHL22.397011	Gene Expression
WHL22.397027	WHL22.397027	Gene Expression
WHL22.395951	WHL22.395951	Gene Expression
WHL22.397032	WHL22.397032	Gene Expression
WHL22.397035	WHL22.397035	Gene Expression
WHL22.397038	WHL22.397038	Gene Expression
